class;lat;lon;name;type;dateHour;point_geom;timestamp;trail_id;trail_geom;gps_speed;gps_bearing;current_speed;current_angle;SLA;SST;CHL;dayOfYear;weekOfYear;month;year
3;37.237;-19.6938;Icare;Loggerhead turtle;2019/06/02 08:52;POINT(-19.6938 37.237);1559458260;Icare#1559458200_1559458320;LINESTRING (-19.6871 37.2456, -19.6938 37.237);33.733460343989584;211.9192282228817;0.0522463150104071;24.10042046702394;0.1547785097159999;20.336143931495982;0.0622915727707073;153;22;6;2019
3;37.236;-19.6929;Icare;Loggerhead turtle;2019/06/02 08:56;POINT(-19.6929 37.236);1559458440;Icare#1559458320_1559458560;LINESTRING (-19.6938 37.237, -19.6929 37.236);2.050940211168287;144.26127616049143;0.052202115499782;24.589720626505574;0.154750208616;20.335292942934416;0.0622899839191244;153;22;6;2019
1;37.1605;-19.7635;Icare;Loggerhead turtle;2019/06/03 08:08;POINT(-19.7635 37.1605);1559500320;Icare#1559458560_1559542080;LINESTRING (-19.6929 37.236, -19.7635 37.1605);0.4510346693556827;216.81919326726896;0.0588048613434742;33.52623343147384;0.1567231625244445;20.3201226689774;0.0626992910625533;154;23;6;2019
2;37.1592;-19.7701;Icare;Loggerhead turtle;2019/06/03 08:33;POINT(-19.7701 37.1592);1559542830;Icare#1559542080_1559543580;LINESTRING (-19.7635 37.1605, -19.7701 37.1592);1.4489688010287898;256.1762558191819;0.0602291770984055;32.01578200308364;0.1559908072548444;20.189128846572856;0.0625751201479657;154;23;6;2019
B;37.1592;-19.7701;Icare;Loggerhead turtle;2019/06/03 08:40;POINT(-19.7701 37.1592);1559543790;Icare#1559543580_1559544000;POINT (-19.7701 37.1592);0.0;180.0;0.060232572182746;32.00429313715745;0.1559659984000889;20.184264582118526;0.0625601228658744;154;23;6;2019
3;37.151;-19.7781;Icare;Loggerhead turtle;2019/06/03 10:07;POINT(-19.7781 37.151);1559546610;Icare#1559544000_1559549220;LINESTRING (-19.7701 37.1592, -19.7781 37.151);0.796302156236592;217.9884490234481;0.0617324125015207;33.00849489713034;0.1562657181417777;20.172252737831712;0.0625145890616353;154;23;6;2019
3;37.1539;-19.7771;Icare;Loggerhead turtle;2019/06/03 10:13;POINT(-19.7771 37.1539);1559549400;Icare#1559549220_1559549580;LINESTRING (-19.7781 37.151, -19.7771 37.1539);3.3387816136382606;15.430006352403325;0.0613075887523685;32.38909044989591;0.1561162129191111;20.157797471347667;0.0624741586519932;154;23;6;2019
1;37.153;-19.7788;Icare;Loggerhead turtle;2019/06/03 10:19;POINT(-19.7788 37.153);1559549760;Icare#1559549580_1559549940;LINESTRING (-19.7771 37.1539, -19.7788 37.153);1.8105828546364635;236.5195979208937;0.0615168420209411;32.40603165704604;0.1561711741226667;20.156434051062963;0.062469522814957;154;23;6;2019
1;37.1487;-19.7815;Icare;Loggerhead turtle;2019/06/03 10:51;POINT(-19.7815 37.1487);1559550900;Icare#1559549940_1559551860;LINESTRING (-19.7788 37.153, -19.7815 37.1487);1.0014430875939793;206.68560123811216;0.0622496178860544;33.145489575765524;0.1562939929822223;20.15153535258739;0.06244920543901;154;23;6;2019
A;37.143;-19.7794;Icare;Loggerhead turtle;2019/06/03 11:28;POINT(-19.7794 37.143);1559552970;Icare#1559551860_1559554080;LINESTRING (-19.7815 37.1487, -19.7794 37.143);1.0695021454698723;163.56719205627928;0.0629401035336335;34.78048970456177;0.1562845485815555;20.14086224080476;0.0624062912235453;154;23;6;2019
3;37.1433;-19.785;Icare;Loggerhead turtle;2019/06/03 11:50;POINT(-19.785 37.1433);1559554740;Icare#1559554080_1559555400;LINESTRING (-19.7794 37.143, -19.785 37.1433);1.359933030206339;273.83015103909224;0.0632097034821155;34.07136352175779;0.1563911594799999;20.133312129625192;0.0623868111292674;154;23;6;2019
1;37.1424;-19.7828;Icare;Loggerhead turtle;2019/06/03 11:59;POINT(-19.7828 37.1424);1559555670;Icare#1559555400_1559555940;LINESTRING (-19.785 37.1433, -19.7828 37.1424);1.4633384628465005;117.06703696905436;0.0632271387120584;34.53403373628835;0.1563231785587111;20.12813562827528;0.0623683167986735;154;23;6;2019
1;37.1371;-19.7779;Icare;Loggerhead turtle;2019/06/03 12:33;POINT(-19.7779 37.1371);1559556960;Icare#1559555940_1559557980;LINESTRING (-19.7828 37.1424, -19.7779 37.1371);1.2913863024037096;143.491221651057;0.0637126212805989;36.36895363757024;0.1562512959189333;20.12071084211064;0.0623348026134431;154;23;6;2019
B;37.0289;-19.7528;Icare;Loggerhead turtle;2019/06/04 08:09;POINT(-19.7528 37.0289);1559593260;Icare#1559557980_1559628540;LINESTRING (-19.7779 37.1371, -19.7528 37.0289);0.6231419785669731;169.46373922782766;0.0711036698850275;53.13319778457861;0.157444432488;19.942102327555485;0.0616561619272327;155;23;6;2019
A;37.0201;-19.8705;Icare;Loggerhead turtle;2019/06/04 08:12;POINT(-19.8705 37.0201);1559628630;Icare#1559628540_1559628720;LINESTRING (-19.7528 37.0289, -19.8705 37.0201);210.374902721965;264.7081706216069;0.0726520901103529;46.48697537545012;0.1604142664813333;19.85182505785438;0.0614297352915445;155;23;6;2019
B;37.0159;-19.8754;Icare;Loggerhead turtle;2019/06/04 08:30;POINT(-19.8754 37.0159);1559629260;Icare#1559628720_1559629800;LINESTRING (-19.8705 37.0201, -19.8754 37.0159);2.1275954544058244;223.0935220129242;0.0722404634777354;46.12606301173415;0.1606916342311999;19.851997213108163;0.0614273459585294;155;23;6;2019
2;37.0226;-19.8812;Icare;Loggerhead turtle;2019/06/04 09:43;POINT(-19.8812 37.0226);1559631990;Icare#1559629800_1559634180;LINESTRING (-19.8754 37.0159, -19.8812 37.0226);0.743946152825452;325.2352734691774;0.072796282638161;45.704543113966;0.1606459887948223;19.846368513937712;0.0614175653442009;155;23;6;2019
2;37.022;-19.8824;Icare;Loggerhead turtle;2019/06/04 09:50;POINT(-19.8824 37.022);1559634390;Icare#1559634180_1559634600;LINESTRING (-19.8812 37.0226, -19.8824 37.022);1.078651338412385;238.0538248220145;0.0728508032422102;45.49332911078613;0.1606654070423333;19.84063851755168;0.0613999139551805;155;23;6;2019
1;37.0212;-19.8844;Icare;Loggerhead turtle;2019/06/04 10:07;POINT(-19.8844 37.0212);1559635110;Icare#1559634600_1559635620;LINESTRING (-19.8824 37.022, -19.8844 37.0212);0.7019599903304932;243.4881275525817;0.072783405597363;45.33078633858648;0.1607451171386;19.839491440767848;0.0613960158499866;155;23;6;2019
B;37.0244;-19.878;Icare;Loggerhead turtle;2019/06/04 10:30;POINT(-19.878 37.0244);1559636310;Icare#1559635620_1559637000;LINESTRING (-19.8844 37.0212, -19.878 37.0244);1.75084612581067;58.05136599543073;0.07323805183038;45.66917832673021;0.1604140143334444;19.834130130514488;0.0613818274797609;155;23;6;2019
A;37.0197;-19.8816;Icare;Loggerhead turtle;2019/06/04 11:03;POINT(-19.8816 37.0197);1559637990;Icare#1559637000_1559638980;LINESTRING (-19.878 37.0244, -19.8816 37.0197);1.112939765815981;211.55810734187725;0.0728701513762962;45.30859782555968;0.1606458602895999;19.831291575643483;0.0613695249019183;155;23;6;2019
1;37.0167;-19.8933;Icare;Loggerhead turtle;2019/06/04 11:29;POINT(-19.8933 37.0167);1559639760;Icare#1559638980_1559640540;LINESTRING (-19.8816 37.0197, -19.8933 37.0167);2.522591720310126;252.27114621103203;0.0724900351991714;44.54143378221362;0.1611040273400888;19.83082531235366;0.0613668008660616;155;23;6;2019
3;37.0178;-19.8984;Icare;Loggerhead turtle;2019/06/04 11:47;POINT(-19.8984 37.0178);1559641080;Icare#1559640540_1559641620;LINESTRING (-19.8933 37.0167, -19.8984 37.0178);1.566626338132015;285.0563099042375;0.0725564529112836;44.18961216273721;0.1612286732436443;19.82911985153949;0.0613630924360392;155;23;6;2019
A;37.0096;-19.9028;Icare;Loggerhead turtle;2019/06/04 12:07;POINT(-19.9028 37.0096);1559642220;Icare#1559641620_1559642820;LINESTRING (-19.8984 37.0178, -19.9028 37.0096);2.9720748887726813;203.28353416612163;0.0718537046734993;43.89817524980496;0.1615879175385333;19.82816900857086;0.0613532996078204;155;23;6;2019
B;30.9359;-54.5089;Icare;Loggerhead turtle;2020/01/31 23:10;POINT(-54.5089 30.9359);1580501910;Icare#1580495220_1580508600;LINESTRING (-54.5665 30.8927, -54.5089 30.9359);1.9634779595724432;48.9660074349124;;;;;0.1361299588529071;31;5;1;2020
0;30.8957;-54.4324;Icare;Loggerhead turtle;2020/01/31 23:11;POINT(-54.4324 30.8957);1580508630;Icare#1580508600_1580508660;LINESTRING (-54.5089 30.9359, -54.4324 30.8957);513.8199647011976;121.3422689621902;;;;;0.132888794046772;31;5;1;2020
0;30.8923;-54.4477;Icare;Loggerhead turtle;2020/02/01 00:50;POINT(-54.4477 30.8923);1580511630;Icare#1580508660_1580514600;LINESTRING (-54.4324 30.8957, -54.4477 30.8923);0.9155247185599196;255.55398992445663;;;;;0.1335540896100112;32;5;2;2020
2;30.8301;-54.3975;Icare;Loggerhead turtle;2020/02/01 09:33;POINT(-54.3975 30.8301);1580530290;Icare#1580514600_1580545980;LINESTRING (-54.4477 30.8923, -54.3975 30.8301);0.963984001674562;145.1398301767723;;;;;0.1309909975686908;32;5;2;2020
0;30.8483;-54.4372;Icare;Loggerhead turtle;2020/02/01 11:22;POINT(-54.4372 30.8483);1580549250;Icare#1580545980_1580552520;LINESTRING (-54.3975 30.8301, -54.4372 30.8483);2.3673053606597727;297.99150189900485;;;;;0.1359601241129281;32;5;2;2020
0;30.8158;-54.4223;Icare;Loggerhead turtle;2020/02/01 11:23;POINT(-54.4223 30.8158);1580552550;Icare#1580552520_1580552580;LINESTRING (-54.4372 30.8483, -54.4223 30.8158);232.4939561221857;158.4111960747132;;;;;0.1342473461111799;32;5;2;2020
0;30.8179;-54.4327;Icare;Loggerhead turtle;2020/02/01 12:41;POINT(-54.4327 30.8179);1580554920;Icare#1580552580_1580557260;LINESTRING (-54.4223 30.8158, -54.4327 30.8179);0.7861612190581299;283.17056320510056;;;;;0.1350921806242411;32;5;2;2020
1;30.8001;-54.4109;Icare;Loggerhead turtle;2020/02/01 13:37;POINT(-54.4109 30.8001);1580558940;Icare#1580557260_1580560620;LINESTRING (-54.4327 30.8179, -54.4109 30.8001);3.0767581791870464;133.40401461999716;;;;;0.1338360181698221;32;5;2;2020
3;30.8229;-54.5252;Icare;Loggerhead turtle;2020/02/02 08:25;POINT(-54.5252 30.8229);1580594460;Icare#1580560620_1580628300;LINESTRING (-54.4109 30.8001, -54.5252 30.8229);0.5971192412239897;283.0422859371499;;;;;0.1436748315162732;33;5;2;2020
0;30.9166;-54.5501;Icare;Loggerhead turtle;2020/02/03 09:11;POINT(-54.5501 30.9166);1580672880;Icare#1580628300_1580717460;LINESTRING (-54.5252 30.8229, -54.5501 30.9166);0.4303241044693666;347.09562674133207;;;;;0.1703806787199164;34;6;2;2020
0;30.7389;-54.7279;Icare;Loggerhead turtle;2020/02/04 10:50;POINT(-54.7279 30.7389);1580763630;Icare#1580717460_1580809800;LINESTRING (-54.5501 30.9166, -54.7279 30.7389);1.014773447588689;220.85504783726097;;;;;0.1860645140855908;35;6;2;2020
0;30.7164;-54.532;Icare;Loggerhead turtle;2020/02/04 12:33;POINT(-54.532 30.7164);1580812890;Icare#1580809800_1580815980;LINESTRING (-54.7279 30.7389, -54.532 30.7164);11.025633522107317;97.5230586039832;;;;;0.1832096187923608;35;6;2;2020
1;30.7159;-54.412;Icare;Loggerhead turtle;2020/02/04 12:34;POINT(-54.412 30.7159);1580816010;Icare#1580815980_1580816040;LINESTRING (-54.532 30.7164, -54.412 30.7159);689.6670341626382;90.2456642819808;;;;;0.1773143739580176;35;6;2;2020
0;30.6878;-54.3945;Icare;Loggerhead turtle;2020/02/04 14:20;POINT(-54.3945 30.6878);1580819220;Icare#1580816040_1580822400;LINESTRING (-54.412 30.7159, -54.3945 30.6878);2.002500402997057;151.70848065377243;;;;;0.1719615988039814;35;6;2;2020
0;30.7401;-54.4531;Icare;Loggerhead turtle;2020/02/05 00:03;POINT(-54.4531 30.7401);1580839890;Icare#1580822400_1580857380;LINESTRING (-54.3945 30.6878, -54.4531 30.7401);0.8305461717547015;315.94390560038886;;;;;0.1872531226038001;36;6;2;2020
0;30.6951;-54.4628;Icare;Loggerhead turtle;2020/02/05 01:08;POINT(-54.4628 30.6951);1580859330;Icare#1580857380_1580861280;LINESTRING (-54.4531 30.7401, -54.4628 30.6951);4.684326553375311;190.5521082303948;;;;;0.1828384568873191;36;6;2;2020
1;30.5285;-54.5697;Icare;Loggerhead turtle;2020/02/05 20:13;POINT(-54.5697 30.5285);1580895630;Icare#1580861280_1580929980;LINESTRING (-54.4628 30.6951, -54.5697 30.5285);1.1069113101061805;209.05708215020823;;;;;0.1592225293460937;36;6;2;2020
0;30.5435;-54.5854;Icare;Loggerhead turtle;2020/02/05 21:31;POINT(-54.5854 30.5435);1580932320;Icare#1580929980_1580934660;LINESTRING (-54.5697 30.5285, -54.5854 30.5435);1.7261030817517051;317.82703783652715;;;;;0.1623265874028451;36;6;2;2020
0;30.4671;-54.5891;Icare;Loggerhead turtle;2020/02/06 10:16;POINT(-54.5891 30.4671);1580957610;Icare#1580934660_1580980560;LINESTRING (-54.5854 30.5435, -54.5891 30.4671);0.6648803429821452;182.40220738008887;;;;;0.146746872299514;37;6;2;2020
3;30.4827;-54.6437;Icare;Loggerhead turtle;2020/02/06 11:21;POINT(-54.6437 30.4827);1580982510;Icare#1580980560_1580984460;LINESTRING (-54.5891 30.4671, -54.6437 30.4827);5.096084111335603;288.26954872705073;;;;;0.150492466688713;37;6;2;2020
1;30.4769;-54.8768;Icare;Loggerhead turtle;2020/02/07 10:13;POINT(-54.8768 30.4769);1581025620;Icare#1580984460_1581066780;LINESTRING (-54.6437 30.4827, -54.8768 30.4769);0.9792071121406208;268.4135748809949;;;;;0.1532579233731633;38;6;2;2020
B;30.4582;-55.0317;Icare;Loggerhead turtle;2020/02/07 21:38;POINT(-55.0317 30.4582);1581087330;Icare#1581066780_1581107880;LINESTRING (-54.8768 30.4769, -55.0317 30.4582);1.3155267501336496;262.1053105186787;;;;;0.1462625585061284;38;6;2;2020
3;31.1869;-60.7165;Icare;Loggerhead turtle;2020/03/21 08:29;POINT(-60.7165 31.1869);1584775650;Icare#1584775560_1584775740;LINESTRING (-60.7142 31.1856, -60.7165 31.1869);5.2473723636579015;303.32362088692315;;;;;0.1629241707646962;81;12;3;2020
3;31.2799;-60.7421;Icare;Loggerhead turtle;2020/03/22 08:15;POINT(-60.7421 31.2799);1584818520;Icare#1584775740_1584861300;LINESTRING (-60.7165 31.1869, -60.7421 31.2799);0.4458240351574789;346.69894421395907;;;;;0.1597807515568617;82;12;3;2020
3;31.4453;-60.7518;Icare;Loggerhead turtle;2020/03/23 09:04;POINT(-60.7518 31.4453);1584905970;Icare#1584861300_1584950640;LINESTRING (-60.7421 31.2799, -60.7518 31.4453);0.7399079824943443;357.1216521230725;;;;;0.1780306977666969;83;13;3;2020
3;31.703;-60.9136;Icare;Loggerhead turtle;2020/03/24 08:35;POINT(-60.9136 31.703);1584992970;Icare#1584950640_1585035300;LINESTRING (-60.7518 31.4453, -60.9136 31.703);1.3794492552330726;331.78287507285586;;;;;0.2674000132033606;84;13;3;2020
3;31.8198;-60.5739;Icare;Loggerhead turtle;2020/03/26 09:08;POINT(-60.5739 31.8198);1585122690;Icare#1585035300_1585210080;LINESTRING (-60.9136 31.703, -60.5739 31.8198);0.7145285180157905;67.98928596442141;;;;;0.3501278733713124;86;13;3;2020
2;31.8189;-60.5724;Icare;Loggerhead turtle;2020/03/26 09:10;POINT(-60.5724 31.8189);1585210140;Icare#1585210080_1585210200;LINESTRING (-60.5739 31.8198, -60.5724 31.8189);5.20721734651685;125.09531865359264;;;;;0.3127392741525666;86;13;3;2020
0;31.8303;-60.6343;Icare;Loggerhead turtle;2020/03/27 08:40;POINT(-60.6343 31.8303);1585252500;Icare#1585210200_1585294800;LINESTRING (-60.5724 31.8189, -60.6343 31.8303);0.2551070535103256;282.1887387079779;;;;;0.3025809900691096;87;13;3;2020
B;31.8357;-60.5328;Icare;Loggerhead turtle;2020/03/27 10:32;POINT(-60.5328 31.8357);1585298160;Icare#1585294800_1585301520;LINESTRING (-60.6343 31.8303, -60.5328 31.8357);5.157340567814236;86.40730436498751;;;;;0.3001354702594263;87;13;3;2020
1;31.8037;-60.3903;Icare;Loggerhead turtle;2020/03/28 08:51;POINT(-60.3903 31.8037);1585341690;Icare#1585301520_1585381860;LINESTRING (-60.5328 31.8357, -60.3903 31.8037);0.6251091100090427;104.69751959610431;;;;;0.290223893063245;88;13;3;2020
0;31.8126;-60.3948;Icare;Loggerhead turtle;2020/03/28 10:01;POINT(-60.3948 31.8126);1585383960;Icare#1585381860_1585386060;LINESTRING (-60.3903 31.8037, -60.3948 31.8126);0.921363258082066;336.6477317729828;;;;;0.2935041220930985;88;13;3;2020
1;31.7974;-60.4203;Icare;Loggerhead turtle;2020/03/28 10:31;POINT(-60.4203 31.7974);1585386960;Icare#1585386060_1585387860;LINESTRING (-60.3948 31.8126, -60.4203 31.7974);5.889398378775604;235.0917674313596;;;;;0.284003139621201;88;13;3;2020
B;31.7984;-60.4169;Icare;Loggerhead turtle;2020/03/28 11:49;POINT(-60.4169 31.7984);1585390200;Icare#1585387860_1585392540;LINESTRING (-60.4203 31.7974, -60.4169 31.7984);0.2619519709621359;70.99641843870319;;;;;0.2848048478773376;88;13;3;2020
A;31.8076;-60.4402;Icare;Loggerhead turtle;2020/03/28 12:04;POINT(-60.4402 31.8076);1585392990;Icare#1585392540_1585393440;LINESTRING (-60.4169 31.7984, -60.4402 31.8076);9.72320299578394;294.81970800721564;;;;;0.2878383952989867;88;13;3;2020
1;31.7939;-60.4139;Icare;Loggerhead turtle;2020/03/28 12:20;POINT(-60.4139 31.7939);1585393920;Icare#1585393440_1585394400;LINESTRING (-60.4402 31.8076, -60.4139 31.7939);10.93972353817997;121.37423198109452;;;;;0.2827829132762806;88;13;3;2020
1;31.7924;-60.4028;Icare;Loggerhead turtle;2020/03/28 12:36;POINT(-60.4028 31.7924);1585394880;Icare#1585394400_1585395360;LINESTRING (-60.4139 31.7939, -60.4028 31.7924);3.991119153346071;98.9879102481312;;;;;0.2828646119566034;88;13;3;2020
B;31.7927;-60.4007;Icare;Loggerhead turtle;2020/03/28 13:29;POINT(-60.4007 31.7927);1585396950;Icare#1585395360_1585398540;LINESTRING (-60.4028 31.7924, -60.4007 31.7927);0.2282760553084099;80.50402138117192;;;;;0.2831911437119138;88;13;3;2020
A;31.7932;-60.4092;Icare;Loggerhead turtle;2020/03/28 13:50;POINT(-60.4092 31.7932);1585399170;Icare#1585398540_1585399800;LINESTRING (-60.4007 31.7927, -60.4092 31.7932);2.305423777614845;273.9421087855085;;;;;0.2828285075625656;88;13;3;2020
2;31.7928;-60.4032;Icare;Loggerhead turtle;2020/03/28 13:51;POINT(-60.4032 31.7928);1585399830;Icare#1585399800_1585399860;LINESTRING (-60.4092 31.7932, -60.4032 31.7928);34.19743700973883;94.4616091401765;;;;;0.2830783082242874;88;13;3;2020
1;38.5495;4.4526;Gloria;Loggerhead turtle;2021/03/12 17:16;POINT(4.4526 38.5495);1615565130;Gloria#1615564500_1615565760;LINESTRING (4.4593 38.5531, 4.4526 38.5495);2.021937627390334;235.6207146633256;0.1374875520491059;55.50197874051763;-0.0265227313306667;15.397443657287395;0.2082074804608572;71;10;3;2021
A;38.5497;4.4528;Gloria;Loggerhead turtle;2021/03/12 17:17;POINT(4.4528 38.5497);1615565790;Gloria#1615565760_1615565820;LINESTRING (4.4526 38.5495, 4.4528 38.5497);1.693728856863716;38.14222700480963;0.1375537928311333;55.57089024960256;-0.0265252828856;15.399247243087755;0.2081212120956219;71;10;3;2021
B;38.5264;4.4431;Gloria;Loggerhead turtle;2021/03/12 20:05;POINT(4.4431 38.5264);1615570860;Gloria#1615565820_1615575900;LINESTRING (4.4528 38.5497, 4.4431 38.5264);0.971860636828587;198.10959565173783;0.1391412991837027;52.68642986273999;-0.0250524484136001;15.440714599421652;0.2072343981208999;71;10;3;2021
3;38.4704;4.3634;Gloria;Loggerhead turtle;2021/03/13 05:45;POINT(4.3634 38.4704);1615593300;Gloria#1615575900_1615610700;LINESTRING (4.4431 38.5264, 4.3634 38.4704);0.964798626570294;228.22487866327967;0.1316699804090961;46.35596503195653;-0.0171081946804444;15.622814437947056;0.212641383779399;72;10;3;2021
2;38.4686;4.3704;Gloria;Loggerhead turtle;2021/03/13 06:08;POINT(4.3704 38.4686);1615611390;Gloria#1615610700_1615612080;LINESTRING (4.3634 38.4704, 4.3704 38.4686);1.6766965057193317;108.109779108201;0.1323718996131067;47.3635364518622;-0.0171508004328223;15.522328013222648;0.2105164214128368;72;10;3;2021
A;38.4864;4.3567;Gloria;Loggerhead turtle;2021/03/13 07:32;POINT(4.3567 38.4864);1615614600;Gloria#1615612080_1615617120;LINESTRING (4.3704 38.4686, 4.3567 38.4864);1.6495671474682525;328.8294319903512;0.1386803633816582;47.73448573569284;-0.0168422536311112;15.493727031662672;0.2068656462216694;72;10;3;2021
A;38.4801;4.3516;Gloria;Loggerhead turtle;2021/03/13 08:33;POINT(4.3516 38.4801);1615618950;Gloria#1615617120_1615620780;LINESTRING (4.3567 38.4864, 4.3516 38.4801);0.8153181125286172;212.470353922928;0.1369290268681911;47.59494820445448;-0.0162472004882222;15.473921194174295;0.20789270980302;72;10;3;2021
A;38.4693;4.3289;Gloria;Loggerhead turtle;2021/03/13 08:38;POINT(4.3289 38.4693);1615620930;Gloria#1615620780_1615621080;LINESTRING (4.3516 38.4801, 4.3289 38.4693);27.7849472743339;238.8240403179784;0.1337009058408086;46.8089545622088;-0.0144763626940443;15.4698827936038;0.2109515207840928;72;10;3;2021
B;38.4687;4.3265;Gloria;Loggerhead turtle;2021/03/13 09:04;POINT(4.3265 38.4687);1615621860;Gloria#1615621080_1615622640;LINESTRING (4.3289 38.4693, 4.3265 38.4687);0.507191691481843;252.36041791510607;0.1336241925902175;46.78201877009997;-0.0142971007413332;15.464316943061249;0.2110745650800235;72;10;3;2021
B;38.4686;4.3261;Gloria;Loggerhead turtle;2021/03/13 09:20;POINT(4.3261 38.4686);1615623120;Gloria#1615622640_1615623600;LINESTRING (4.3265 38.4687, 4.3261 38.4686);0.1373650186913871;252.35987679203697;0.1337614911185042;46.82782653073072;-0.0142496649685334;15.456407973927526;0.2109573892425955;72;10;3;2021
3;38.4681;4.3509;Gloria;Loggerhead turtle;2021/03/13 09:42;POINT(4.3509 38.4681);1615624260;Gloria#1615623600_1615624920;LINESTRING (4.3261 38.4686, 4.3509 38.4681);5.904628590770857;91.4612805619297;0.1333885098634182;47.4930076895753;-0.0157143281717333;15.450888351840549;0.209874635450795;72;10;3;2021
1;37.588;2.794;Gloria;Loggerhead turtle;2020/09/09 08:11;POINT(2.794 37.588);1599627630;Gloria#1599623400_1599631860;LINESTRING (2.834 37.579, 2.794 37.588);1.562369712193331;285.79925316128697;0.0289112421122806;-19.08935842802159;0.1595209829027777;25.475480605218763;0.1124008724742641;253;37;9;2020
1;37.592;2.805;Gloria;Loggerhead turtle;2020/09/09 08:58;POINT(2.805 37.592);1599633270;Gloria#1599631860_1599634680;LINESTRING (2.794 37.588, 2.805 37.592);1.363587177386354;65.43749867765308;0.0296863384408668;-24.23817709462125;0.1590221340416666;25.45022846271576;0.1124568875488465;253;37;9;2020
0;37.582;2.82;Gloria;Loggerhead turtle;2020/09/09 09:03;POINT(2.82 37.582);1599634830;Gloria#1599634680_1599634980;LINESTRING (2.805 37.592, 2.82 37.582);20.739711185778795;129.95004259042082;0.0311371395909148;-29.09884552118636;0.1582100109222222;25.436729803458377;0.1125792796774158;253;37;9;2020
2;37.633;2.843;Gloria;Loggerhead turtle;2020/09/09 10:10;POINT(2.843 37.633);1599636990;Gloria#1599634980_1599639000;LINESTRING (2.82 37.582, 2.843 37.633);5.38543530146163;19.73006668035753;0.0284940156281135;-20.357862254179487;0.1580328884044445;25.47066379955362;0.1124679889159529;253;37;9;2020
1;37.639;2.756;Gloria;Loggerhead turtle;2020/09/10 07:01;POINT(2.756 37.639);1599676530;Gloria#1599639000_1599714060;LINESTRING (2.843 37.633, 2.756 37.639);0.3696815584115613;274.9829362333774;0.0219034213108214;2.2935441469810605;0.1605520557916667;25.191872124207865;0.1122702844609886;254;37;9;2020
3;37.653;2.748;Gloria;Loggerhead turtle;2020/09/10 08:35;POINT(2.748 37.653);1599716880;Gloria#1599714060_1599719700;LINESTRING (2.756 37.639, 2.748 37.653);1.0894047778658178;335.566884672905;0.0225989695920479;4.637346386283342;0.1596953488933332;25.2059933022137;0.1123543161092201;254;37;9;2020
3;37.644;2.766;Gloria;Loggerhead turtle;2020/09/10 08:40;POINT(2.766 37.644);1599719850;Gloria#1599719700_1599720000;LINESTRING (2.748 37.653, 2.766 37.644);22.517680289523984;122.15771836799922;0.0260374448659515;-2.504862212770951;0.1588127890083333;25.218649022922197;0.1124304844098091;254;37;9;2020
1;37.656;2.76;Gloria;Loggerhead turtle;2020/09/10 09:27;POINT(2.76 37.656);1599721410;Gloria#1599720000_1599722820;LINESTRING (2.766 37.644, 2.76 37.656);1.829704720146318;338.3214896877736;0.0245620036334949;-0.1871830990456362;0.1591252664527777;25.23262300944617;0.1123933246936624;254;37;9;2020
1;37.648;2.745;Gloria;Loggerhead turtle;2020/09/10 09:39;POINT(2.745 37.648);1599723180;Gloria#1599722820_1599723540;LINESTRING (2.76 37.656, 2.745 37.648);7.969553572639226;236.15119896813457;0.0235322646032495;2.1551558779097792;0.1595091134833333;25.242872552786253;0.112369887919786;254;37;9;2020
2;37.647;2.761;Gloria;Loggerhead turtle;2020/09/10 09:49;POINT(2.761 37.647);1599723840;Gloria#1599723540_1599724140;LINESTRING (2.745 37.648, 2.761 37.647);8.498248893296983;94.48952725505684;0.0257324117706214;-2.2966363537528665;0.1588749456177777;25.24503759728219;0.1124111279536763;254;37;9;2020
3;37.649;2.769;Gloria;Loggerhead turtle;2020/09/10 10:17;POINT(2.769 37.649);1599724980;Gloria#1599724140_1599725820;LINESTRING (2.761 37.647, 2.769 37.649);1.585885131465142;72.54354609065172;0.0267578405134177;-4.455422148458552;0.1585570989899999;25.2527611128524;0.1124404313760292;254;37;9;2020
1;37.661;2.781;Gloria;Loggerhead turtle;2020/09/10 11:02;POINT(2.781 37.661);1599727170;Gloria#1599725820_1599728520;LINESTRING (2.769 37.649, 2.781 37.661);2.268700777328791;38.482717819936965;0.0277567653607727;-6.559847558797767;0.1581930645683333;25.26527556549803;0.1124679882110424;254;37;9;2020
0;37.637;2.797;Gloria;Loggerhead turtle;2020/09/11 04:37;POINT(2.797 37.637);1599760170;Gloria#1599728520_1599791820;LINESTRING (2.781 37.661, 2.797 37.637);0.1714606222702492;152.06816154737248;0.0358535586233099;-18.21105485481149;0.1556815421483333;25.44864487913492;0.1125919980118112;255;37;9;2020
0;37.627;2.82;Gloria;Loggerhead turtle;2020/09/11 06:16;POINT(2.82 37.627);1599794790;Gloria#1599791820_1599797760;LINESTRING (2.797 37.637, 2.82 37.627);1.4022909409544493;118.65808129359851;0.0411828044679213;-22.880976587994063;0.1525506202527778;25.60414877653858;0.1129046334671096;255;37;9;2020
1;37.642;2.71;Gloria;Loggerhead turtle;2020/09/11 06:17;POINT(2.71 37.642);1599797790;Gloria#1599797760_1599797820;LINESTRING (2.82 37.627, 2.71 37.642);591.0614908786705;279.763382923504;0.0301546029666702;-33.71208885741358;0.1579066288000001;25.626010148632474;0.1127918786022663;255;37;9;2020
